,Time,Albania_new_cases,Andorra_new_cases,Austria_new_cases,Belgium_new_cases,Bulgaria_new_cases,Bosnia and Herzegovina_new_cases,Belarus_new_cases,Switzerland_new_cases,Czech Republic_new_cases,Germany_new_cases,Denmark_new_cases,Spain_new_cases,Estonia_new_cases,Finland_new_cases,France_new_cases,Faeroe Islands_new_cases,United Kingdom_new_cases,Guernsey_new_cases,Greece_new_cases,Croatia_new_cases,Hungary_new_cases,Isle of Man_new_cases,Ireland_new_cases,Iceland_new_cases,Italy_new_cases,Jersey_new_cases,Liechtenstein_new_cases,Lithuania_new_cases,Luxembourg_new_cases,Latvia_new_cases,Monaco_new_cases,Moldova_new_cases,Macedonia_new_cases,Malta_new_cases,Montenegro_new_cases,Netherlands_new_cases,Norway_new_cases,Poland_new_cases,Portugal_new_cases,Romania_new_cases,Russia_new_cases,San Marino_new_cases,Serbia_new_cases,Slovakia_new_cases,Slovenia_new_cases,Sweden_new_cases,Ukraine_new_cases
268,268,121.0,72.0,661.0,2097.0,160.0,344.0,253.0,436.0,2306.0,2143.0,558.0,10653.0,57.0,93.0,13072.0,3.0,6178.0,0.0,358.0,204.0,750.0,0.0,231.0,57.0,1640.0,1.0,1.0,73.0,74.0,12.0,2.0,786.0,182.0,42.0,290.0,2351.0,152.0,974.0,802.0,1767.0,6431.0,0.0,81.0,338.0,136.0,553.0,3497.0
269,269,134.0,0.0,688.0,1796.0,290.0,235.0,294.0,508.0,2910.0,2153.0,559.0,12272.0,43.0,91.0,16096.0,4.0,6634.0,0.0,341.0,232.0,927.0,0.0,319.0,36.0,1786.0,0.0,0.0,138.0,68.0,22.0,6.0,721.0,151.0,31.0,289.0,2541.0,123.0,1136.0,691.0,1639.0,6595.0,4.0,83.0,360.0,122.0,540.0,3372.0
270,270,124.0,83.0,1071.0,1623.0,255.0,248.0,306.0,255.0,2944.0,2507.0,678.0,0.0,42.0,105.0,15797.0,3.0,6873.0,0.0,286.0,223.0,950.0,0.0,321.0,49.0,1912.0,1.0,0.0,114.0,75.0,31.0,3.0,713.0,143.0,29.0,245.0,2776.0,131.0,1587.0,899.0,1629.0,7212.0,0.0,75.0,419.0,191.0,630.0,3565.0
271,271,108.0,0.0,623.0,944.0,169.0,231.0,332.0,117.0,1976.0,1410.0,619.0,0.0,47.0,93.0,14412.0,2.0,6041.0,0.0,315.0,212.0,937.0,0.0,245.0,40.0,1869.0,0.0,0.0,111.0,78.0,29.0,2.0,868.0,140.0,21.0,235.0,2711.0,0.0,1584.0,884.0,1552.0,7523.0,0.0,74.0,552.0,184.0,325.0,3833.0
272,272,106.0,0.0,526.0,540.0,58.0,122.0,320.0,0.0,1303.0,1192.0,424.0,31785.0,35.0,105.0,11123.0,0.0,5692.0,0.0,216.0,190.0,702.0,0.0,430.0,22.0,1766.0,0.0,0.0,90.0,46.0,22.0,0.0,341.0,146.0,27.0,116.0,2989.0,0.0,1350.0,665.0,1438.0,7867.0,0.0,72.0,478.0,159.0,167.0,3130.0
273,273,132.0,130.0,419.0,2782.0,216.0,80.0,337.0,664.0,1286.0,2089.0,435.0,9906.0,67.0,52.0,4070.0,0.0,4044.0,0.0,263.0,48.0,851.0,0.0,388.0,40.0,1494.0,8.0,1.0,105.0,19.0,21.0,2.0,319.0,45.0,19.0,128.0,2909.0,292.0,1306.0,425.0,1271.0,8135.0,0.0,30.0,265.0,44.0,378.0,2671.0
274,274,127.0,0.0,722.0,2984.0,276.0,225.0,314.0,223.0,1960.0,1798.0,392.0,11016.0,48.0,158.0,8051.0,3.0,7143.0,0.0,416.0,135.0,894.0,0.0,362.0,32.0,1647.0,1.0,2.0,88.0,55.0,32.0,2.0,835.0,112.0,23.0,134.0,3001.0,90.0,1326.0,688.0,1470.0,8232.0,0.0,65.0,231.0,93.0,613.0,3627.0
275,275,131.0,84.0,1146.0,3243.0,286.0,243.0,371.0,411.0,1076.0,2503.0,534.0,9419.0,56.0,100.0,12845.0,4.0,7108.0,0.0,352.0,213.0,848.0,0.0,415.0,33.0,1850.0,5.0,0.0,115.0,78.0,95.0,4.0,1013.0,191.0,37.0,197.0,3293.0,126.0,1552.0,825.0,2158.0,8481.0,5.0,72.0,567.0,203.0,688.0,4027.0
276,276,157.0,0.0,564.0,3410.0,263.0,280.0,388.0,550.0,5336.0,2673.0,398.0,11325.0,79.0,111.0,13970.0,5.0,6914.0,0.0,411.0,234.0,1322.0,0.0,442.0,41.0,2548.0,5.0,0.0,91.0,86.0,44.0,1.0,1022.0,161.0,44.0,215.0,3253.0,113.0,1967.0,854.0,2086.0,8945.0,0.0,111.0,797.0,175.0,633.0,0.0
277,277,159.0,60.0,872.0,3721.0,240.0,0.0,402.0,551.0,3796.0,2563.0,536.0,0.0,57.0,101.0,12148.0,0.0,6968.0,0.0,460.0,333.0,1086.0,1.0,466.0,40.0,2499.0,2.0,1.0,172.0,114.0,77.0,2.0,952.0,225.0,65.0,703.0,3820.0,122.0,2292.0,888.0,2343.0,9412.0,0.0,73.0,679.0,238.0,712.0,8702.0
278,278,152.0,0.0,830.0,1709.0,182.0,226.0,431.0,0.0,2554.0,2279.0,370.0,0.0,70.0,40.0,16972.0,1.0,12871.0,1.0,267.0,241.0,858.0,1.0,605.0,63.0,2843.0,0.0,2.0,125.0,0.0,74.0,1.0,872.0,239.0,66.0,244.0,3963.0,0.0,2367.0,963.0,2064.0,9859.0,0.0,107.0,704.0,227.0,461.0,4571.0
279,279,149.0,0.0,599.0,1035.0,69.0,4.0,443.0,0.0,1841.0,1382.0,378.0,23480.0,30.0,294.0,12545.0,1.0,22961.0,0.0,229.0,258.0,905.0,0.0,364.0,49.0,2578.0,0.0,3.0,104.0,0.0,67.0,0.0,691.0,0.0,57.0,193.0,4000.0,0.0,0.0,0.0,0.0,10499.0,0.0,59.0,818.0,168.0,156.0,4230.0
280,280,144.0,260.0,1268.0,5249.0,283.0,474.0,401.0,1540.0,3120.0,2639.0,377.0,11998.0,10.0,164.0,5104.0,1.0,12593.0,0.0,300.0,138.0,818.0,2.0,519.0,59.0,2257.0,10.0,3.0,100.0,216.0,40.0,1.0,322.0,271.0,47.0,232.0,4572.0,308.0,3940.0,1638.0,3426.0,10888.0,0.0,0.0,353.0,76.0,374.0,3774.0
281,281,158.0,0.0,549.0,5687.0,436.0,261.0,394.0,699.0,4456.0,2828.0,322.0,10491.0,42.0,227.0,10489.0,0.0,14542.0,0.0,399.0,287.0,816.0,1.0,424.0,101.0,2677.0,7.0,1.0,81.0,54.0,68.0,1.0,831.0,224.0,68.0,225.0,4517.0,147.0,2236.0,427.0,2121.0,11615.0,19.0,171.0,320.0,194.0,786.0,4348.0
282,282,162.0,198.0,947.0,6803.0,437.0,365.0,415.0,0.0,5338.0,4058.0,331.0,12423.0,56.0,120.0,18746.0,1.0,14162.0,0.0,406.0,363.0,932.0,0.0,609.0,91.0,3677.0,3.0,0.0,117.0,140.0,67.0,3.0,1062.0,316.0,64.0,210.0,4979.0,180.0,3003.0,944.0,2958.0,11115.0,0.0,121.0,877.0,356.0,831.0,4753.0
283,283,169.0,0.0,1221.0,6588.0,516.0,453.0,477.0,2243.0,5397.0,4516.0,446.0,12788.0,45.0,296.0,18129.0,1.0,17540.0,1.0,434.0,542.0,1176.0,0.0,502.0,95.0,4458.0,2.0,6.0,142.0,100.0,109.0,2.0,1121.0,364.0,75.0,210.0,5813.0,228.0,4280.0,1278.0,3130.0,11493.0,1.0,151.0,1037.0,387.0,834.0,5397.0
284,284,167.0,128.0,1181.0,7789.0,612.0,387.0,489.0,1485.0,8617.0,4721.0,482.0,0.0,49.0,235.0,20339.0,0.0,13864.0,0.0,391.0,457.0,1374.0,0.0,617.0,106.0,5372.0,6.0,2.0,133.0,141.0,137.0,4.0,918.0,386.0,100.0,344.0,5959.0,209.0,4739.0,1394.0,3186.0,12126.0,0.0,173.0,1184.0,363.0,783.0,0.0
285,285,165.0,0.0,901.0,4310.0,0.0,428.0,0.0,0.0,4633.0,3483.0,444.0,0.0,37.0,269.0,26896.0,0.0,15165.0,0.0,306.0,486.0,1068.0,0.0,1011.0,87.0,5724.0,0.0,0.0,205.0,0.0,89.0,0.0,929.0,392.0,95.0,293.0,6493.0,0.0,5300.0,1646.0,3517.0,12846.0,0.0,168.0,1887.0,380.0,509.0,11532.0
286,286,168.0,0.0,1298.0,2403.0,531.0,302.0,1063.0,0.0,3103.0,2467.0,340.0,27856.0,19.0,149.0,16101.0,0.0,12872.0,0.0,280.0,508.0,913.0,1.0,814.0,66.0,5456.0,0.0,0.0,159.0,0.0,74.0,1.0,389.0,382.0,68.0,228.0,6368.0,0.0,4178.0,1090.0,2880.0,13634.0,0.0,102.0,1054.0,411.0,161.0,4768.0
287,287,171.0,299.0,608.0,9735.0,587.0,189.0,464.0,4057.0,4311.0,4122.0,389.0,7118.0,18.0,214.0,8505.0,0.0,13972.0,0.0,294.0,181.0,1285.0,0.0,823.0,56.0,4619.0,30.0,11.0,126.0,371.0,95.0,2.0,467.0,176.0,94.0,181.0,6844.0,303.0,4394.0,1249.0,2069.0,13592.0,0.0,67.0,504.0,167.0,636.0,4420.0
288,288,182.0,0.0,1171.0,12577.0,785.0,339.0,526.0,1439.0,8326.0,5132.0,290.0,11970.0,25.0,287.0,12993.0,0.0,17232.0,0.0,408.0,372.0,920.0,0.0,808.0,86.0,5898.0,4.0,6.0,118.0,109.0,75.0,5.0,657.0,80.0,111.0,218.0,7368.0,115.0,5068.0,1208.0,3109.0,13868.0,0.0,152.0,531.0,399.0,916.0,5133.0
289,289,203.0,195.0,1606.0,12293.0,819.0,479.0,597.0,2724.0,9543.0,6638.0,492.0,13318.0,39.0,204.0,22591.0,1.0,19724.0,0.0,435.0,748.0,950.0,2.0,1084.0,89.0,7332.0,4.0,0.0,139.0,190.0,102.0,7.0,1149.0,443.0,112.0,193.0,7271.0,152.0,6526.0,2072.0,4016.0,14231.0,0.0,245.0,1410.0,707.0,968.0,5590.0
290,290,257.0,0.0,1396.0,11818.0,914.0,578.0,613.0,2690.0,9720.0,7334.0,430.0,15186.0,33.0,291.0,30621.0,2.0,18978.0,0.0,452.0,793.0,1293.0,0.0,1186.0,80.0,8803.0,3.0,22.0,255.0,214.0,114.0,5.0,652.0,534.0,122.0,211.0,7779.0,162.0,8099.0,2101.0,4013.0,13754.0,7.0,203.0,1929.0,746.0,902.0,5062.0
291,291,289.0,187.0,1691.0,13477.0,998.0,618.0,658.0,3087.0,11102.0,7830.0,418.0,0.0,37.0,139.0,25086.0,2.0,15635.0,0.0,503.0,1131.0,1791.0,0.0,998.0,92.0,10009.0,0.0,18.0,281.0,227.0,148.0,2.0,784.0,437.0,204.0,609.0,7978.0,183.0,7705.0,2608.0,4026.0,15150.0,0.0,265.0,2075.0,834.0,1179.0,5992.0
292,292,273.0,0.0,2040.0,7995.0,603.0,713.0,0.0,0.0,8715.0,5587.0,500.0,0.0,35.0,160.0,32427.0,1.0,16171.0,0.0,482.0,1096.0,1474.0,0.0,1251.0,69.0,10925.0,0.0,22.0,228.0,0.0,188.0,5.0,792.0,594.0,142.0,146.0,8105.0,0.0,9622.0,2153.0,3952.0,14922.0,0.0,227.0,1968.0,898.0,697.0,6410.0
293,293,281.0,0.0,1062.0,4289.0,395.0,559.0,1306.0,195.0,5058.0,4325.0,451.0,37889.0,26.0,131.0,29837.0,2.0,16981.0,0.0,438.0,819.0,1478.0,0.0,1284.0,57.0,11705.0,0.0,7.0,252.0,175.0,58.0,5.0,398.0,427.0,109.0,188.0,8439.0,0.0,8536.0,1856.0,3920.0,15099.0,0.0,214.0,1567.0,728.0,321.0,9997.0
294,294,295.0,246.0,1054.0,15560.0,1024.0,545.0,592.0,8737.0,8077.0,6868.0,452.0,13873.0,7.0,131.0,13243.0,0.0,18803.0,0.0,432.0,393.0,989.0,0.0,1031.0,46.0,9337.0,19.0,3.0,205.0,242.0,44.0,3.0,252.0,160.0,134.0,145.0,7720.0,320.0,7482.0,1949.0,2466.0,15982.0,7.0,122.0,860.0,537.0,771.0,5469.0
295,295,301.0,0.0,1803.0,19265.0,1336.0,726.0,619.0,3008.0,11984.0,7595.0,529.0,16973.0,42.0,294.0,20468.0,3.0,21330.0,1.0,667.0,890.0,1423.0,0.0,1263.0,92.0,10871.0,7.0,22.0,202.0,353.0,115.0,3.0,656.0,408.0,155.0,132.0,8149.0,147.0,9291.0,1876.0,3400.0,16319.0,0.0,326.0,705.0,794.0,1290.0,0.0
296,296,297.0,188.0,2355.0,17484.0,1472.0,928.0,733.0,5596.0,14969.0,11287.0,630.0,20986.0,44.0,222.0,26676.0,0.0,26687.0,1.0,865.0,1424.0,2032.0,0.0,1166.0,37.0,15199.0,7.0,13.0,311.0,430.0,188.0,2.0,833.0,640.0,111.0,177.0,8738.0,168.0,10040.0,2535.0,4848.0,15700.0,8.0,512.0,2202.0,1508.0,1570.0,6719.0
297,297,302.0,0.0,2570.0,17687.0,1595.0,1003.0,738.0,4968.0,14150.0,11242.0,760.0,19851.0,76.0,184.0,41622.0,2.0,21238.0,2.0,882.0,1563.0,2066.0,0.0,1054.0,38.0,16078.0,3.0,26.0,424.0,662.0,161.0,8.0,777.0,637.0,121.0,190.0,9268.0,193.0,12107.0,3270.0,4902.0,15971.0,28.0,416.0,1728.0,1668.0,1666.0,7053.0
298,298,306.0,227.0,3442.0,18876.0,1589.0,1178.0,787.0,6592.0,15258.0,14714.0,859.0,0.0,53.0,219.0,42032.0,0.0,20531.0,3.0,841.0,1867.0,1820.0,0.0,785.0,40.0,19143.0,4.0,42.0,441.0,518.0,250.0,14.0,688.0,518.0,115.0,177.0,9983.0,268.0,13632.0,2899.0,5028.0,17340.0,17.0,579.0,2581.0,1662.0,1868.0,7517.0
299,299,302.0,0.0,2989.0,11557.0,1043.0,1258.0,811.0,0.0,12474.0,11176.0,789.0,0.0,51.0,178.0,45422.0,0.0,23012.0,0.0,935.0,2242.0,3149.0,0.0,847.0,86.0,19640.0,0.0,10.0,474.0,862.0,259.0,1.0,833.0,403.0,122.0,193.0,8639.0,0.0,13628.0,3669.0,4761.0,16521.0,0.0,757.0,2890.0,1964.0,1477.0,7014.0
300,300,299.0,0.0,2766.0,4895.0,327.0,1136.0,845.0,0.0,7300.0,8685.0,945.0,52188.0,60.0,196.0,52010.0,0.0,19790.0,0.0,790.0,2421.0,2316.0,0.0,1020.0,54.0,21273.0,0.0,25.0,606.0,491.0,211.0,10.0,414.0,560.0,80.0,168.0,10194.0,0.0,11742.0,2577.0,3855.0,16710.0,0.0,614.0,3042.0,1673.0,514.0,6079.0
301,301,288.0,287.0,2512.0,19868.0,2243.0,722.0,884.0,17357.0,10273.0,11409.0,1056.0,18418.0,17.0,122.0,26771.0,0.0,20890.0,1.0,714.0,828.0,2079.0,3.0,939.0,56.0,17007.0,26.0,48.0,765.0,195.0,79.0,4.0,308.0,245.0,107.0,112.0,10324.0,676.0,10241.0,2447.0,2844.0,17347.0,33.0,341.0,1312.0,1130.0,1068.0,5435.0
302,302,284.0,85.0,2698.0,22210.0,2569.0,1558.0,902.0,6362.0,15663.0,14964.0,745.0,19765.0,37.0,193.0,33417.0,4.0,22885.0,0.0,1256.0,1413.0,2291.0,1.0,700.0,70.0,21989.0,4.0,25.0,413.0,485.0,136.0,10.0,649.0,0.0,76.0,182.0,10283.0,433.0,16300.0,3299.0,4724.0,16550.0,0.0,1053.0,901.0,1523.0,2415.0,6677.0
303,303,311.0,107.0,4149.0,17998.0,2760.0,1584.0,936.0,8155.0,12980.0,16774.0,1017.0,23580.0,125.0,215.0,36437.0,0.0,24700.0,1.0,1547.0,2378.0,2194.0,0.0,667.0,97.0,24988.0,6.0,23.0,776.0,774.0,251.0,17.0,861.0,1498.0,106.0,301.0,8092.0,322.0,18820.0,3960.0,5343.0,16202.0,75.0,1328.0,2887.0,2612.0,3390.0,7474.0
304,304,275.0,50.0,4305.0,15090.0,2689.0,1910.0,984.0,9361.0,13055.0,18681.0,860.0,25595.0,81.0,188.0,47637.0,0.0,23065.0,0.0,1211.0,2776.0,3286.0,0.0,863.0,48.0,26829.0,3.0,25.0,950.0,698.0,251.0,10.0,912.0,861.0,76.0,354.0,10248.0,403.0,20156.0,4224.0,6481.0,17717.0,1.0,1384.0,2785.0,2490.0,3263.0,7342.0
305,305,319.0,98.0,5243.0,15400.0,2891.0,1485.0,970.0,9170.0,13605.0,19059.0,1191.0,0.0,100.0,344.0,49215.0,0.0,24405.0,0.0,1686.0,2772.0,3908.0,1.0,762.0,78.0,31079.0,5.0,37.0,735.0,778.0,284.0,8.0,968.0,890.0,100.0,320.0,11102.0,497.0,21629.0,4656.0,6546.0,18283.0,0.0,1545.0,3363.0,1805.0,4055.0,8312.0
306,306,241.0,91.0,5141.0,6308.0,1803.0,1937.0,983.0,0.0,11429.0,14177.0,1126.0,0.0,134.0,203.0,32641.0,1.0,21915.0,1.0,2055.0,2769.0,3878.0,0.0,397.0,68.0,31756.0,0.0,10.0,1001.0,799.0,215.0,4.0,839.0,1124.0,140.0,275.0,9790.0,0.0,21897.0,4007.0,5753.0,18140.0,0.0,1817.0,2573.0,1797.0,2987.0,8752.0
307,307,327.0,69.0,4526.0,2665.0,1225.0,1415.0,977.0,0.0,6542.0,12097.0,948.0,55019.0,80.0,178.0,49290.0,0.0,23254.0,2.0,1678.0,2179.0,3581.0,0.0,546.0,25.0,29905.0,0.0,18.0,895.0,849.0,242.0,7.0,542.0,864.0,218.0,373.0,8673.0,0.0,17171.0,3062.0,5324.0,18665.0,0.0,1449.0,2282.0,1342.0,1298.0,7959.0
308,308,321.0,63.0,3160.0,13857.0,2427.0,764.0,941.0,21842.0,9252.0,15352.0,942.0,18669.0,61.0,109.0,52518.0,0.0,18950.0,1.0,1151.0,1165.0,3989.0,2.0,748.0,41.0,22253.0,17.0,56.0,837.0,319.0,132.0,9.0,195.0,561.0,106.0,496.0,8278.0,1071.0,15578.0,2506.0,4041.0,18257.0,0.0,802.0,1883.0,557.0,1570.0,6754.0
309,309,381.0,22.0,4445.0,12102.0,4041.0,1553.0,929.0,6090.0,12089.0,17214.0,1353.0,25042.0,79.0,237.0,36330.0,0.0,20018.0,1.0,2166.0,1427.0,4219.0,1.0,298.0,26.0,28241.0,17.0,36.0,897.0,533.0,171.0,22.0,710.0,911.0,84.0,767.0,7729.0,700.0,19364.0,2596.0,7733.0,18648.0,66.0,1878.0,1727.0,1177.0,3609.0,8899.0
310,310,396.0,135.0,6514.0,9230.0,4054.0,1776.0,984.0,10043.0,15731.0,19990.0,936.0,21908.0,208.0,293.0,40558.0,0.0,25177.0,1.0,2646.0,2480.0,3928.0,1.0,435.0,32.0,30548.0,12.0,30.0,639.0,710.0,313.0,15.0,1020.0,1189.0,173.0,874.0,7622.0,620.0,24692.0,7497.0,8651.0,19768.0,0.0,2412.0,3216.0,2025.0,4484.0,9524.0
311,311,421.0,90.0,7051.0,7658.0,3754.0,1908.0,982.0,10098.0,13229.0,21506.0,1223.0,22516.0,131.0,189.0,58046.0,0.0,24138.0,1.0,2915.0,2848.0,4709.0,0.0,563.0,28.0,34502.0,12.0,30.0,999.0,803.0,367.0,18.0,1059.0,1275.0,129.0,682.0,6957.0,621.0,27143.0,4410.0,9714.0,19404.0,49.0,2181.0,1962.0,1686.0,4745.0,9850.0
312,312,489.0,0.0,6324.0,6648.0,3839.0,1921.0,991.0,9359.0,11552.0,23399.0,1427.0,0.0,241.0,266.0,60486.0,0.0,23287.0,4.0,2447.0,2890.0,5318.0,0.0,492.0,22.0,37802.0,11.0,50.0,1656.0,659.0,357.0,24.0,935.0,1127.0,146.0,546.0,7232.0,650.0,27086.0,5550.0,10260.0,20582.0,0.0,2282.0,2354.0,1564.0,4454.0,9721.0
313,313,495.0,184.0,7898.0,3046.0,2301.0,1785.0,997.0,0.0,7723.0,16017.0,1050.0,0.0,228.0,0.0,86852.0,0.0,24957.0,1.0,2555.0,2399.0,4673.0,0.0,317.0,24.0,39809.0,0.0,12.0,1972.0,675.0,404.0,29.0,1174.0,1283.0,102.0,300.0,6659.0,0.0,27875.0,6640.0,9937.0,20396.0,0.0,2677.0,2579.0,1613.0,4453.0,10746.0
314,314,501.0,64.0,6006.0,1448.0,675.0,1211.0,996.0,0.0,3608.0,13363.0,891.0,52386.0,192.0,412.0,38619.0,2.0,20572.0,0.0,1889.0,2543.0,5162.0,0.0,539.0,15.0,32614.0,0.0,23.0,1980.0,0.0,215.0,3.0,671.0,978.0,102.0,426.0,5659.0,0.0,24785.0,5784.0,6752.0,20498.0,0.0,2112.0,1828.0,890.0,2097.0,9397.0
315,315,525.0,54.0,5704.0,8636.0,3816.0,996.0,983.0,17245.0,6047.0,15332.0,771.0,17395.0,125.0,90.0,20155.0,0.0,21350.0,0.0,1489.0,1529.0,4140.0,0.0,265.0,23.0,25269.0,29.0,29.0,1056.0,570.0,92.0,4.0,331.0,515.0,153.0,803.0,4674.0,1502.0,21713.0,4096.0,3240.0,21798.0,71.0,1318.0,577.0,464.0,3726.0,8687.0
316,316,563.0,40.0,3839.0,7701.0,4390.0,1605.0,1038.0,5935.0,9005.0,18487.0,1066.0,19096.0,126.0,220.0,22180.0,0.0,20412.0,3.0,2383.0,1467.0,3945.0,2.0,230.0,13.0,35090.0,18.0,45.0,1086.0,176.0,208.0,22.0,915.0,947.0,141.0,546.0,4664.0,594.0,25454.0,3817.0,7304.0,20977.0,0.0,2823.0,1051.0,1092.0,4499.0,10179.0
317,317,507.0,90.0,9643.0,2004.0,3945.0,1541.0,1057.0,8238.0,8925.0,21866.0,994.0,19511.0,132.0,238.0,35879.0,0.0,22950.0,0.0,2751.0,2597.0,3927.0,2.0,358.0,28.0,32961.0,14.0,32.0,1421.0,483.0,453.0,12.0,1115.0,1318.0,109.0,711.0,5400.0,564.0,25221.0,4935.0,9799.0,19851.0,76.0,3536.0,2058.0,2222.0,5709.0,10611.0
318,318,410.0,49.0,10368.0,6482.0,3414.0,1728.0,1098.0,6893.0,7870.0,23542.0,1011.0,21371.0,373.0,197.0,33172.0,0.0,33470.0,0.0,3316.0,3082.0,5097.0,2.0,385.0,18.0,37977.0,17.0,31.0,1550.0,795.0,533.0,8.0,1331.0,1295.0,150.0,644.0,5627.0,618.0,22683.0,5839.0,10142.0,21608.0,0.0,3341.0,2591.0,1931.0,5568.0,11057.0
319,319,490.0,109.0,8962.0,5709.0,4212.0,1332.0,1167.0,6715.0,7355.0,22461.0,1037.0,0.0,267.0,316.0,23794.0,0.0,27301.0,0.0,3038.0,3056.0,4836.0,0.0,467.0,10.0,40902.0,11.0,24.0,2066.0,713.0,455.0,8.0,1323.0,1063.0,121.0,600.0,6086.0,723.0,24051.0,6653.0,9489.0,21983.0,63.0,3499.0,2024.0,1515.0,6733.0,11787.0
320,320,532.0,0.0,7192.0,2370.0,2498.0,1275.0,1248.0,0.0,4199.0,16947.0,1078.0,0.0,0.0,244.0,32095.0,0.0,26860.0,0.0,2835.0,2866.0,4238.0,0.0,427.0,16.0,37249.0,0.0,21.0,1509.0,713.0,395.0,5.0,1411.0,1164.0,117.0,577.0,5903.0,0.0,25571.0,6602.0,9460.0,22702.0,0.0,3822.0,1771.0,1737.0,3516.0,12524.0
321,321,597.0,147.0,5278.0,1057.0,816.0,0.0,1315.0,0.0,1887.0,10824.0,1058.0,38273.0,489.0,213.0,27228.0,1.0,24962.0,0.0,1695.0,2362.0,6495.0,0.0,377.0,3.0,33977.0,0.0,15.0,1371.0,613.0,316.0,3.0,507.0,988.0,103.0,491.0,5408.0,0.0,21854.0,6035.0,7096.0,22572.0,0.0,3482.0,1200.0,920.0,1582.0,10681.0
322,322,602.0,42.0,4304.0,5821.0,3519.0,1789.0,1263.0,12779.0,5407.0,14419.0,1195.0,13159.0,211.0,104.0,9406.0,0.0,21363.0,0.0,2198.0,1313.0,5203.0,0.0,453.0,16.0,27352.0,32.0,4.0,1153.0,548.0,89.0,4.0,564.0,586.0,110.0,596.0,4822.0,1737.0,20816.0,8371.0,4931.0,45188.0,37.0,2813.0,509.0,502.0,2544.0,9832.0
323,323,694.0,37.0,5664.0,4828.0,4828.0,1255.0,1251.0,4522.0,4246.0,17561.0,1220.0,15318.0,185.0,228.0,45522.0,0.0,20051.0,0.0,2422.0,1945.0,4290.0,1.0,330.0,10.0,32191.0,11.0,13.0,965.0,164.0,278.0,5.0,1069.0,977.0,173.0,619.0,4296.0,547.0,19152.0,4452.0,8262.0,20985.0,0.0,4994.0,1326.0,1393.0,4460.0,11968.0
324,324,711.0,67.0,7766.0,3699.0,3938.0,1633.0,1309.0,6085.0,5515.0,22609.0,1257.0,16233.0,271.0,288.0,28383.0,0.0,19609.0,0.0,3209.0,3251.0,4512.0,0.0,372.0,11.0,34280.0,11.0,49.0,1934.0,425.0,442.0,8.0,1607.0,1402.0,140.0,639.0,4606.0,603.0,19883.0,5891.0,10269.0,23610.0,68.0,5613.0,1311.0,2027.0,4962.0,12496.0
325,325,786.0,48.0,6830.0,3019.0,3899.0,1180.0,1382.0,4988.0,6471.0,23648.0,1297.0,15156.0,411.0,351.0,21150.0,0.0,22915.0,0.0,3227.0,3164.0,4440.0,2.0,415.0,5.0,36176.0,11.0,21.0,1682.0,892.0,366.0,8.0,1442.0,1198.0,121.0,546.0,5638.0,655.0,23975.0,6994.0,10108.0,24318.0,0.0,6109.0,1665.0,2070.0,7628.0,13357.0
326,326,836.0,76.0,6612.0,3081.0,3983.0,1237.0,1457.0,4923.0,5808.0,22964.0,1257.0,0.0,361.0,461.0,22882.0,0.0,20252.0,1.0,2551.0,2958.0,4397.0,2.0,329.0,20.0,37239.0,14.0,22.0,2265.0,670.0,380.0,4.0,1422.0,1236.0,141.0,502.0,5919.0,670.0,22464.0,6489.0,9272.0,24822.0,37.0,6254.0,1818.0,1546.0,5462.0,29155.0
327,327,737.0,65.0,6239.0,1263.0,2279.0,1315.0,1588.0,0.0,3187.0,15741.0,1273.0,0.0,299.0,469.0,17881.0,1.0,19875.0,0.0,2309.0,3573.0,4320.0,0.0,341.0,18.0,34764.0,0.0,15.0,1983.0,519.0,642.0,4.0,1306.0,1182.0,102.0,574.0,6062.0,0.0,24213.0,6472.0,9685.0,24581.0,0.0,5774.0,1861.0,1704.0,4496.0,0.0
328,328,565.0,49.0,5215.0,588.0,1123.0,698.0,1564.0,0.0,1513.0,10864.0,850.0,25886.0,349.0,423.0,13157.0,1.0,18662.0,0.0,1498.0,3308.0,3334.0,0.0,318.0,8.0,28337.0,0.0,3.0,2307.0,571.0,376.0,1.0,1252.0,1112.0,80.0,409.0,5382.0,0.0,17856.0,4788.0,5837.0,25173.0,0.0,4995.0,984.0,1024.0,2423.0,0.0
329,329,795.0,48.0,3090.0,3948.0,3146.0,546.0,1483.0,9688.0,4375.0,13554.0,1169.0,12228.0,232.0,297.0,4452.0,0.0,15450.0,0.0,1387.0,1973.0,3929.0,1.0,250.0,12.0,22927.0,24.0,69.0,1179.0,602.0,116.0,1.0,477.0,384.0,133.0,556.0,5163.0,1329.0,15002.0,4044.0,4207.0,24326.0,33.0,5067.0,231.0,470.0,3878.0,23024.0
330,330,744.0,47.0,4135.0,2856.0,4382.0,1186.0,1471.0,4221.0,5896.0,18633.0,1367.0,10222.0,203.0,353.0,9155.0,0.0,11299.0,0.0,2131.0,2323.0,3806.0,0.0,219.0,9.0,23227.0,6.0,20.0,1167.0,176.0,457.0,4.0,1215.0,1037.0,166.0,570.0,3919.0,416.0,32733.0,3919.0,7753.0,23675.0,0.0,6842.0,1021.0,1302.0,5674.0,12287.0
